autoID,link.citation,link.methodology,interaction.type,interaction.dimensionality,interaction.classification,con.taxonomy,con.taxonomy.level,con.common,con.lifestage,con.metabolic.type,con.movement.type,con.size.citation,con.size.method,con.length.min.cm.,con.length.mean.cm.,con.length.max.cm.,con.mass.min.g.,con.mass.mean.g.,con.mass.max.g.,res.taxonomy,res.taxonomy.level,res.common,res.lifestage,res.metabolic.type,res.movement.type,res.size.citation,res.size.method,res.length.min.cm.,res.length.mean.cm.,res.length.max.cm.,res.mass.min.g.,res.mass.mean.g.,res.mass.max.g.,geographic.location,longitude,latitude,ecosystem.type,study.site,altitude,depth,sampling.time,sampling.start.year,sampling.end.year,notes,foodweb.name
221842,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Tanytarsus bruchonidae,species,Diptera,larvae,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.247,-999,-999,0.01298,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221843,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Glyptotendipes pallens,species,Diptera,larvae,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.488,-999,-999,0.0773,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221844,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Chironomus dorsalis,species,Diptera,larvae,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.624,-999,-999,0.1472,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221845,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Corynoneura scutellata,species,Diptera,larvae,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.211,-999,-999,0.0086,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221846,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Procladius sagittalis,species,Diptera,larvae,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.394,-999,-999,0.0441,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221847,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,2D,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Limnephilus marmoratus,species,Trichoptera,larvae,invertebrate,walking,Brose et al. 2005,measurement,-999,1.195,-999,-999,0.8076,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221848,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,2D,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Holocentropus picicornis,species,Trichoptera,larvae,invertebrate,walking,Brose et al. 2005,measurement,-999,0.551,-999,-999,0.1062,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221849,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,2D,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Sialis lutaria,species,,larvae,invertebrate,walking,Brose et al. 2005,measurement,-999,1.014,-999,-999,0.5252,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221850,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221851,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221852,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Agabus bipustulatus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.075,-999,-999,0.612,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221853,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Agabus sturmii,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.8,-999,-999,0.2822,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221854,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Hydroporus erythrocephalus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.405,-999,-999,0.0474,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221855,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Sigara semistriata,species,Hemiptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.58,-999,-999,0.1215,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221856,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Arctocorisa germari,species,Hemiptera,larvae,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.725,-999,-999,0.218,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221857,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Hesperocorixa sahlbergi,species,Hemiptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.72,-999,-999,0.2141,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221858,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Hesperocorixa linnei,species,Hemiptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.71,-999,-999,0.2064,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221859,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Corixa punctata,species,Hemiptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.26,-999,-999,0.9278,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221860,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Corixa dentipes,species,Hemiptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.28,-999,-999,0.9669,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221861,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Callicorixa praeusta,species,Hemiptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.7,-999,-999,0.1989,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221862,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Notonecta glauca,species,Hemiptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.49,-999,-999,1.4396,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221863,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,2D,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Sympetrum scoticum,species,Odonata,larvae,invertebrate,walking,Brose et al. 2005,measurement,-999,1.215,-999,-999,0.8435,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221864,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,2D,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Aeshna juncea,species,Odonata,larvae,invertebrate,walking,Brose et al. 2005,measurement,-999,1.895,-999,-999,2.7028,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221865,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,2D,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Lestes sponsa,species,Odonata,larvae,invertebrate,walking,Brose et al. 2005,measurement,-999,1.18,-999,-999,0.7813,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221866,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,2D,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Enallagma cyathigerum,species,Odonata,larvae,invertebrate,walking,Brose et al. 2005,measurement,-999,0.477,-999,-999,0.0728,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221867,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,2D,ibi,Dytiscus marginalis,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,2.4,-999,-999,5.0192,-999,Lumbriculus variegatus,species,Oligochaeta,adults,invertebrate,walking,Brose et al. 2005,measurement,-999,1.556,-999,-999,1.6127,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221868,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Chironomidae indet.,family,,larvae,invertebrate,walking,Brose et al. 2005,measurement,-999,0.373,-999,-999,0.0382,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221869,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Tanytarsus bruchonidae,species,Diptera,larvae,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.247,-999,-999,0.01298,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221870,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Glyptotendipes pallens,species,Diptera,larvae,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.488,-999,-999,0.0773,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221871,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Chironomus dorsalis,species,Diptera,larvae,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.624,-999,-999,0.1472,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221872,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Corynoneura scutellata,species,Diptera,larvae,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.211,-999,-999,0.0086,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221873,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Procladius sagittalis,species,Diptera,larvae,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.394,-999,-999,0.0441,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221874,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,2D,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Limnephilus marmoratus,species,Trichoptera,larvae,invertebrate,walking,Brose et al. 2005,measurement,-999,1.195,-999,-999,0.8076,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221875,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,2D,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Holocentropus picicornis,species,Trichoptera,larvae,invertebrate,walking,Brose et al. 2005,measurement,-999,0.551,-999,-999,0.1062,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221876,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,2D,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Sialis lutaria,species,,larvae,invertebrate,walking,Brose et al. 2005,measurement,-999,1.014,-999,-999,0.5252,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221877,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221878,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Agabus bipustulatus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.075,-999,-999,0.612,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221879,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Agabus sturmii,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.8,-999,-999,0.2822,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221880,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Hydroporus erythrocephalus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.405,-999,-999,0.0474,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221881,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Sigara semistriata,species,Hemiptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.58,-999,-999,0.1215,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221882,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Arctocorisa germari,species,Hemiptera,larvae,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.725,-999,-999,0.218,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221883,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Hesperocorixa sahlbergi,species,Hemiptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.72,-999,-999,0.2141,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221884,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Hesperocorixa linnei,species,Hemiptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.71,-999,-999,0.2064,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221885,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Corixa punctata,species,Hemiptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.26,-999,-999,0.9278,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221886,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Corixa dentipes,species,Hemiptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.28,-999,-999,0.9669,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221887,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Callicorixa praeusta,species,Hemiptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.7,-999,-999,0.1989,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221888,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Notonecta glauca,species,Hemiptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.49,-999,-999,1.4396,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221889,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,2D,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Lestes sponsa,species,Odonata,larvae,invertebrate,walking,Brose et al. 2005,measurement,-999,1.18,-999,-999,0.7813,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221890,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,2D,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Enallagma cyathigerum,species,Odonata,larvae,invertebrate,walking,Brose et al. 2005,measurement,-999,0.477,-999,-999,0.0728,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221891,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Acanthocyclops vernalis,species,Copepoda,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.125,-999,-999,0.0022,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221892,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Scapaloberis mucronata,species,Cladocera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,0.09,-999,-999,0.0009,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221893,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,2D,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Lumbriculus variegatus,species,Oligochaeta,adults,invertebrate,walking,Brose et al. 2005,measurement,-999,1.556,-999,-999,1.6127,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221894,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,2D,ibi,Illybius fuliginosus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.1,-999,-999,0.65,-999,Enchytraidae sp.,family,Oligochaeta,adults,invertebrate,walking,Brose et al. 2005,measurement,-999,0.21,-999,-999,0.0085,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
221895,Warren (1989),Field; gut/stomach analysis; feeding trial; published account,predacious,3D  ,ibi,Agabus bipustulatus,species,Coleoptera,adults,invertebrate,swimming,Brose et al. 2005,measurement,-999,1.075,-999,-999,0.612,-999,Chironomidae indet.,family,,larvae,invertebrate,walking,Brose et al. 2005,measurement,-999,0.373,-999,-999,0.0382,-999,"United Kingdom; Skipwith Common, North Yorkshire",-0.997596,53.827343,lakes,Skipwith Pond,-999.0,-999.0,,,,,Skipwith Pond
